Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
01223.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01224.png,17,17,17,17,17,17,17,17,17,17,17,41,41,41,13,17,17,17,17,17
01225.png,26,26,26,25,25,26,26,26,26,11,26,26,19,26,19,18,26,18,26,18
01226.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
01227.png,13,13,13,13,32,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01228.png,11,11,11,12,31,11,11,11,11,11,11,11,11,11,11,11,18,13,11,18
01229.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
01230.png,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5
01231.png,5,5,5,8,7,2,5,2,1,2,4,41,41,41,13,5,5,5,5,2
01232.png,4,4,8,8,8,4,4,4,4,4,4,4,4,4,4,5,4,2,4,18
01233.png,4,4,8,8,10,4,4,4,4,4,4,4,4,4,4,4,10,4,20,4
01234.png,3,3,10,10,10,5,3,3,38,5,1,5,2,2,2,3,3,13,17,3
01235.png,34,34,34,36,36,34,40,33,34,33,33,33,40,33,33,34,35,33,34,33
01236.png,23,23,23,20,20,23,11,23,23,23,18,23,23,23,23,23,28,23,23,11
01237.png,4,4,8,4,8,1,4,4,4,4,1,4,4,4,4,4,4,4,4,3
01238.png,7,7,7,7,13,7,8,7,7,7,7,7,7,15,7,7,7,7,7,7
01239.png,14,14,14,14,14,14,14,14,14,14,14,14,17,14,14,14,14,14,14,14
01240.png,12,12,12,12,12,12,12,12,12,12,12,13,11,13,22,12,12,13,12,13
01241.png,22,22,22,20,13,22,22,22,22,22,22,22,19,22,18,22,22,22,18,22
01242.png,37,36,36,34,34,36,36,36,36,33,36,36,35,36,36,34,35,36,36,35
01243.png,35,35,36,38,9,35,35,35,35,35,35,35,35,35,36,35,33,35,35,35
01244.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01245.png,28,28,28,25,25,28,28,28,28,28,11,25,28,25,23,25,28,18,28,13
01246.png,28,28,11,20,18,28,28,28,31,23,28,28,28,23,28,28,18,31,28,28
01247.png,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,10,2,15
01248.png,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3
01249.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01250.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
01251.png,1,1,1,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5
01252.png,8,8,5,5,5,5,5,5,7,8,8,8,8,2,2,5,8,8,7,7
01253.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
01254.png,37,36,36,36,36,36,37,36,37,37,36,36,36,36,36,37,37,36,37,37
01255.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,17
01256.png,31,31,25,31,31,31,26,31,31,31,31,31,31,31,31,31,18,11,31,11
01257.png,11,11,11,11,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
01258.png,9,9,9,10,10,9,5,9,10,9,9,9,9,9,9,9,9,10,10,10
01259.png,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,1,15
01260.png,5,5,5,8,13,5,5,5,5,5,5,5,5,5,2,5,5,24,5,5
01261.png,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,10,5,8
01262.png,9,9,9,9,10,9,10,9,9,9,9,9,9,9,9,9,9,10,10,15
01263.png,5,5,5,7,7,5,5,5,5,5,2,1,1,2,1,5,5,5,1,5
01264.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10
01265.png,38,38,38,38,34,39,38,38,38,38,38,38,25,13,32,38,38,35,33,38
01266.png,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
01267.png,18,18,18,26,18,18,18,18,18,18,18,18,18,18,25,18,18,18,18,18
01268.png,2,2,2,5,5,2,2,3,2,2,1,1,2,2,1,2,2,18,2,3
01269.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01270.png,2,2,2,2,10,2,2,2,2,2,1,1,2,2,1,3,1,2,2,18
01271.png,12,12,12,38,17,12,12,12,12,12,12,12,12,12,12,12,12,12,15,12
01272.png,3,5,5,5,8,3,3,3,3,3,5,3,3,2,3,3,4,3,8,2
01273.png,2,2,2,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
01274.png,42,42,42,42,17,42,42,42,42,42,42,42,42,42,42,42,42,12,42,42
01275.png,8,5,5,5,5,8,5,5,3,5,8,5,5,5,0,8,2,8,5,18
01276.png,18,21,19,11,13,21,21,11,18,21,21,21,21,18,25,18,11,21,18,13
01277.png,14,14,14,17,9,17,14,17,14,14,14,14,14,14,14,14,14,18,14,14
01278.png,5,4,5,10,5,5,5,2,2,1,1,38,13,15,15,1,1,4,13,4
01279.png,0,0,0,1,8,0,0,0,0,0,0,0,0,41,25,0,0,0,0,0
01280.png,2,2,1,2,1,1,1,2,2,4,2,2,1,15,2,14,1,2,2,1
01281.png,1,1,7,5,42,1,1,5,1,1,1,1,1,12,12,1,1,11,1,12
01282.png,14,14,14,17,10,17,12,3,14,14,14,14,14,14,14,14,14,14,14,14
01283.png,36,36,36,36,36,36,36,36,36,35,36,37,25,18,41,35,36,36,36,36
01284.png,11,11,11,11,11,11,11,11,11,11,18,11,25,12,11,11,11,11,18,18
01285.png,13,13,13,13,10,13,13,13,13,13,13,13,13,13,25,13,13,13,13,13
01286.png,11,11,11,11,30,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
01287.png,10,10,10,10,9,10,10,10,7,10,2,16,16,13,13,10,9,9,10,10
01288.png,8,8,8,10,1,8,8,8,21,8,8,1,8,1,4,8,5,8,7,8
01289.png,34,34,34,34,34,34,34,33,33,33,40,25,18,13,25,34,34,34,35,34
01290.png,4,4,2,8,7,0,4,3,2,4,4,4,4,41,41,4,4,23,4,12
01291.png,38,38,34,5,42,38,38,33,38,13,15,15,15,15,15,38,38,39,36,38
01292.png,14,14,14,17,17,14,14,14,14,14,14,14,14,14,13,14,17,14,17,14
01293.png,2,2,17,1,12,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
01294.png,7,7,7,8,10,7,7,7,24,7,7,7,7,2,7,7,8,7,7,7
01295.png,17,17,17,17,17,17,17,17,17,17,17,12,41,41,32,17,17,17,17,17
01296.png,29,29,29,11,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,18
01297.png,33,33,34,34,34,33,33,33,33,33,33,33,33,33,38,33,35,33,33,33
01298.png,28,28,23,7,23,28,28,24,28,28,28,25,28,28,28,24,26,13,18,28
01299.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8
01300.png,38,38,39,38,36,38,38,38,38,38,38,38,38,38,38,38,38,34,35,38
01301.png,18,18,18,19,8,18,31,18,18,18,18,18,18,18,18,18,18,18,18,18
01302.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
01303.png,1,1,1,13,3,1,1,5,2,1,1,1,1,1,2,1,2,1,1,13
01304.png,33,34,34,34,34,34,33,33,33,40,33,33,33,33,33,34,33,33,36,12
01305.png,16,16,16,16,16,16,16,16,1,16,16,16,16,16,16,16,3,16,16,10
01306.png,4,4,16,8,16,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4
01307.png,19,19,20,10,10,19,18,13,11,20,19,20,20,19,19,18,19,18,20,18
01308.png,23,23,19,4,31,23,23,23,23,23,23,23,23,23,23,11,23,18,18,19
01309.png,6,6,6,42,5,6,6,20,6,6,6,6,6,6,6,6,6,6,6,6
01310.png,5,5,5,5,1,5,5,5,5,1,5,5,5,1,5,5,5,5,5,10
01311.png,8,8,8,10,42,2,8,7,8,8,8,8,8,8,8,8,8,15,15,15
01312.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,20,8,8
01313.png,10,10,10,10,10,10,10,10,10,10,10,10,10,9,41,10,10,10,10,17
01314.png,34,34,34,35,35,34,33,33,33,33,40,25,25,3,13,34,35,35,33,33
01315.png,35,35,35,35,35,35,35,17,38,35,35,38,35,35,35,35,35,33,33,35
01316.png,5,5,5,7,10,5,5,5,5,5,5,5,2,2,4,5,5,5,5,5
01317.png,25,11,25,25,13,27,11,27,22,27,28,25,18,18,18,25,11,28,27,22
01318.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01319.png,35,35,35,35,35,35,35,38,35,35,35,35,35,35,35,35,35,35,12,35
01320.png,38,38,38,38,38,38,38,10,38,38,38,38,38,38,38,38,38,38,38,38
01321.png,9,9,9,9,9,9,9,9,9,9,9,9,9,10,13,9,9,9,9,13
01322.png,15,15,15,10,10,15,15,15,15,15,15,15,15,9,15,15,15,15,15,15
01323.png,5,5,8,8,10,5,2,3,2,2,9,41,15,32,32,5,4,5,5,2
01324.png,14,14,14,17,17,14,14,14,14,14,14,17,1,1,2,14,14,14,14,14
01325.png,26,26,26,26,26,26,26,26,26,26,18,26,26,26,18,26,26,26,26,18
01326.png,42,42,42,42,6,41,42,42,42,42,42,42,42,12,41,42,42,13,41,11
01327.png,26,25,26,25,13,26,26,26,11,38,26,25,25,12,12,18,26,26,26,18
01328.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01329.png,17,17,17,17,17,17,17,17,17,17,17,17,12,41,41,17,15,17,17,17
01330.png,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10
01331.png,4,4,4,8,8,4,4,10,4,4,4,4,4,4,4,4,4,4,4,4
01332.png,4,4,2,5,13,4,4,4,4,4,2,4,4,0,4,4,4,4,18,4
01333.png,9,9,9,9,10,3,9,9,9,7,9,9,9,9,1,9,9,9,9,9
01334.png,1,1,5,8,5,4,8,1,1,2,1,1,1,1,1,1,1,1,1,2
01335.png,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2
01336.png,34,34,35,34,34,34,33,33,34,12,13,25,25,25,13,34,35,35,34,35
01337.png,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
01338.png,42,42,6,42,10,32,42,13,42,42,42,42,42,42,42,42,6,42,42,42
01339.png,31,31,31,20,8,31,31,10,31,25,31,31,31,31,25,31,31,31,31,31
01340.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13
01341.png,9,9,10,10,13,9,9,9,9,9,9,9,15,9,41,9,9,15,10,15
01342.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,25,13,13
01343.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12
01344.png,38,38,38,38,38,38,38,38,38,38,38,39,38,38,39,38,38,38,38,38
01345.png,8,8,5,8,8,8,8,8,8,10,8,8,8,2,2,8,8,8,7,8
01346.png,35,35,35,35,35,35,35,35,35,35,16,13,25,13,13,35,35,35,35,35
01347.png,38,38,39,5,35,38,38,38,38,38,22,16,13,38,13,38,38,35,38,38
01348.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
01349.png,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10
01350.png,5,5,5,8,8,5,5,5,5,5,1,41,2,15,15,1,1,5,1,5
01351.png,12,12,12,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01352.png,25,25,25,25,25,11,25,25,25,11,25,27,25,25,25,25,25,11,18,25
01353.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,24,8,8,7
01354.png,2,2,2,8,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,1
01355.png,12,12,12,42,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01356.png,28,28,28,11,30,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28
01357.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01358.png,2,2,2,2,2,2,2,2,2,16,2,2,2,1,1,2,15,2,1,2
01359.png,2,2,8,8,7,2,4,4,4,2,41,41,13,41,15,8,4,2,2,14
01360.png,26,26,19,19,2,26,26,26,26,26,26,21,26,26,26,26,18,26,18,13
01361.png,3,3,5,5,9,3,2,3,3,3,3,1,1,1,41,3,3,3,3,5
01362.png,8,8,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,7,8,10
01363.png,11,30,30,30,25,30,30,30,30,11,1,25,11,28,21,30,30,1,30,30
01364.png,8,5,3,38,10,5,8,5,5,5,5,5,5,8,8,5,5,5,5,5
01365.png,10,13,17,10,10,10,10,10,10,10,9,10,9,5,41,10,10,10,10,16
01366.png,12,12,12,12,12,12,12,12,12,12,12,12,13,25,12,12,12,12,12,12
01367.png,5,5,5,8,8,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5
01368.png,40,40,40,34,34,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40
01369.png,2,2,2,5,5,2,2,3,2,2,4,2,2,2,2,8,2,5,16,8
01370.png,33,34,34,38,34,34,33,34,34,38,33,33,38,41,38,33,34,33,35,35
01371.png,25,25,42,30,42,25,25,31,25,25,25,25,25,25,25,32,30,25,30,18
01372.png,2,2,1,1,17,2,2,1,1,2,1,25,25,13,13,2,18,2,2,2
01373.png,41,41,42,42,42,41,6,41,41,41,41,41,42,42,41,32,41,12,42,41
01374.png,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
01375.png,18,18,5,30,2,18,18,18,18,18,18,18,18,18,18,18,18,18,26,18
01376.png,8,8,8,10,5,8,8,8,4,8,8,8,4,4,4,8,8,8,4,2
01377.png,3,3,5,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
01378.png,34,34,34,34,38,33,34,33,34,33,33,25,13,13,13,34,35,35,34,34
01379.png,31,31,31,20,31,31,31,31,31,31,31,31,31,31,31,31,31,18,31,31
01380.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,9
01381.png,9,9,9,10,10,9,9,10,9,9,9,9,9,9,9,9,15,9,9,11
01382.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01383.png,38,38,35,34,39,39,38,38,38,39,35,38,38,38,38,38,39,38,38,38
01384.png,7,7,16,10,10,7,7,15,7,7,3,7,7,7,7,7,3,7,15,13
01385.png,4,5,8,8,38,4,2,10,5,5,5,1,1,2,2,2,18,1,5,13
01386.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4
01387.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,13,13
01388.png,12,12,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01389.png,18,18,18,18,2,18,18,26,18,18,18,26,11,11,18,18,11,18,18,18
01390.png,8,8,8,5,16,8,8,8,8,4,2,5,2,2,2,5,8,15,8,8
01391.png,38,38,38,38,38,38,6,38,38,38,38,38,38,38,38,38,38,33,38,12
01392.png,25,25,25,25,31,25,25,25,25,25,25,25,23,25,25,25,25,25,25,25
01393.png,5,5,7,8,12,5,5,5,5,5,5,5,5,1,5,5,4,10,13,15
01394.png,2,2,2,5,5,4,2,2,2,2,2,2,2,2,2,2,1,12,2,2
01395.png,42,42,42,42,42,42,42,41,42,42,42,42,42,42,32,42,42,42,42,42
01396.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01397.png,35,35,35,35,35,35,35,35,35,35,32,41,13,32,41,35,35,35,35,35
01398.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10
01399.png,12,12,12,12,12,12,12,12,12,12,23,12,16,16,16,12,12,12,12,12
01400.png,33,33,33,34,34,33,33,34,33,33,33,33,33,33,33,40,33,33,35,33
01401.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01402.png,30,11,42,13,12,13,12,18,13,11,11,38,13,30,11,11,11,18,11,13
01403.png,2,2,5,8,5,12,2,4,2,2,2,1,4,41,41,2,2,2,15,13
01404.png,38,38,38,38,34,38,38,38,38,38,38,38,38,38,38,38,37,36,38,38
01405.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,30,10,10,10,17
01406.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,35,13
01407.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
01408.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01409.png,1,1,1,25,10,1,1,5,1,1,1,1,1,1,1,1,1,1,18,1
01410.png,15,15,10,9,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
01411.png,7,7,5,7,10,7,4,7,7,7,7,8,7,8,4,7,7,7,7,7
01412.png,18,18,18,18,20,18,18,18,18,18,18,11,18,18,18,18,18,18,18,18
01413.png,34,34,34,34,34,38,33,34,34,33,33,13,13,13,13,35,34,33,35,34
01414.png,38,38,39,38,38,38,38,38,38,39,38,38,38,41,13,35,38,38,35,38
01415.png,12,12,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01416.png,3,3,5,7,4,3,3,3,5,3,3,3,3,2,3,3,3,4,3,3
01417.png,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1
01418.png,4,4,4,3,8,5,5,4,4,4,4,4,16,4,4,4,4,3,4,5
01419.png,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01420.png,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,18,12,12
01421.png,10,10,10,10,10,9,10,10,10,10,10,9,10,10,16,9,10,9,10,10
01422.png,30,30,30,20,13,11,20,11,11,11,30,30,11,11,11,30,30,30,13,13
01423.png,14,14,14,17,17,14,14,7,14,14,14,14,14,14,14,14,14,14,14,17
01424.png,12,12,12,12,42,12,12,12,12,12,12,12,12,12,41,12,12,12,12,12
01425.png,14,14,14,14,14,14,14,14,14,14,12,13,13,13,13,14,14,14,14,14
01426.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15
01427.png,4,4,4,8,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4
01428.png,17,17,17,17,17,17,17,17,17,17,41,13,25,25,41,17,17,17,17,17
01429.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
01430.png,13,13,13,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01431.png,27,27,25,27,11,25,25,27,27,25,11,11,25,25,13,28,25,28,25,25
01432.png,17,17,17,17,17,17,17,17,17,17,17,17,41,12,41,17,17,17,17,17
01433.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,25
01434.png,23,23,8,31,13,23,23,31,23,23,23,23,23,23,23,23,23,30,18,23
01435.png,18,18,18,26,26,18,18,18,18,18,18,18,18,18,18,18,18,18,13,18
01436.png,11,11,11,23,4,11,11,11,11,11,11,11,11,11,11,11,11,18,18,11
01437.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,35,35,35
01438.png,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,13
01439.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
01440.png,5,5,5,5,38,5,5,5,5,5,5,1,5,2,2,5,1,12,1,5
01441.png,25,25,25,25,11,25,25,25,25,25,25,25,25,41,25,25,25,11,11,25
01442.png,18,18,18,10,18,26,18,18,18,18,18,18,18,18,11,18,18,18,18,18
01443.png,4,4,4,8,8,4,4,4,9,4,4,4,4,4,4,4,4,4,4,4
01444.png,11,11,11,11,28,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11
01445.png,31,31,31,20,10,31,31,31,31,31,31,31,31,31,31,31,20,31,18,12
01446.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01447.png,1,1,1,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
01448.png,8,8,8,8,8,8,8,8,8,8,8,14,8,8,8,8,8,8,8,8
01449.png,12,12,12,38,18,12,12,12,12,12,38,38,18,13,13,12,12,12,12,12
01450.png,35,35,35,35,34,38,35,35,35,35,35,35,35,35,35,33,35,35,35,35
01451.png,11,11,11,11,42,11,11,11,11,11,11,11,18,11,11,11,25,11,11,11
01452.png,5,5,7,10,34,5,5,3,5,5,5,5,1,5,2,5,5,8,5,15
01453.png,4,4,8,8,10,4,4,4,4,4,5,4,4,4,4,4,4,11,4,18
01454.png,2,2,8,2,8,2,2,2,2,2,2,2,2,41,41,2,2,8,12,2
01455.png,18,18,11,35,13,18,18,18,18,18,25,13,13,13,13,18,18,24,13,18
01456.png,38,38,11,38,12,38,38,38,13,38,38,38,36,38,38,38,38,12,38,38
01457.png,5,5,7,16,18,5,5,5,5,5,5,5,5,5,1,5,5,5,5,12
01458.png,38,38,38,38,38,38,38,38,38,38,38,38,38,12,12,38,39,35,38,35
01459.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01460.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10
01461.png,3,3,3,5,5,3,3,3,3,3,3,3,1,3,9,3,3,3,1,5
01462.png,42,42,42,2,42,42,42,42,42,1,16,12,16,25,13,41,42,18,42,42
01463.png,34,34,34,34,34,34,34,34,34,33,18,18,25,13,25,34,34,34,34,35
01464.png,31,31,31,20,8,31,31,31,31,23,31,21,21,18,31,31,18,31,11,13
01465.png,26,11,26,11,26,26,26,26,26,26,26,11,26,26,26,18,26,26,26,26
01466.png,8,8,8,5,8,8,8,8,8,2,8,8,8,2,2,8,8,8,15,8
01467.png,5,5,5,8,8,5,5,5,5,5,5,5,5,5,3,5,5,18,10,5
01468.png,7,7,9,7,7,7,7,7,7,7,4,4,2,4,41,7,7,13,7,13
01469.png,20,19,20,26,9,19,19,1,18,19,19,19,19,19,19,20,20,18,11,20
01470.png,15,15,1,15,10,15,15,15,15,15,15,15,15,15,15,1,15,15,15,15
01471.png,2,2,5,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
01472.png,3,3,5,10,41,3,3,3,8,3,3,3,3,3,3,3,3,3,3,18
01473.png,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,14,10
01474.png,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,13,13,13,13,13
01475.png,18,18,38,1,31,18,31,20,18,18,27,18,18,11,18,11,24,18,18,11
01476.png,2,2,2,36,40,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
01477.png,35,35,35,12,42,35,38,38,38,32,32,13,41,41,15,35,4,35,35,35
01478.png,4,4,4,12,7,4,4,4,4,4,4,2,4,4,4,4,4,20,4,1
01479.png,31,31,20,42,20,31,31,31,31,31,31,11,31,31,31,31,31,31,18,31
01480.png,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,11,11
01481.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01482.png,1,1,1,2,25,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1
01483.png,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2
01484.png,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,10,7
01485.png,12,12,12,12,18,12,12,12,12,12,12,18,13,13,13,13,12,12,38,12
01486.png,2,2,2,2,8,2,2,2,2,2,2,2,2,2,25,2,2,2,2,1
01487.png,32,32,32,32,32,32,32,32,32,32,32,16,32,16,41,32,32,32,32,32
01488.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
01489.png,12,12,12,25,2,12,12,12,13,12,12,12,12,13,12,12,12,12,13,13
01490.png,12,12,12,12,12,12,12,12,12,12,13,12,12,41,41,12,12,12,12,13
01491.png,2,2,5,8,5,2,2,2,3,2,2,2,2,2,2,1,2,4,2,18
01492.png,5,5,5,5,10,5,5,5,4,9,41,15,15,15,13,5,5,13,13,5
01493.png,5,5,5,8,5,5,5,5,5,5,5,1,5,5,5,5,5,5,3,5
01494.png,7,7,7,8,10,7,7,7,7,7,7,7,7,7,7,7,3,7,7,10
01495.png,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,34,34,34,34,34
01496.png,38,36,12,38,13,11,11,6,38,38,38,38,36,38,38,11,13,38,38,18
01497.png,7,7,5,17,42,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7
01498.png,2,2,2,9,2,2,2,2,9,2,2,2,2,2,9,2,2,2,2,2
01499.png,8,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8
01500.png,2,4,2,2,8,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1
01501.png,8,8,10,13,17,8,8,8,8,8,8,8,2,4,4,8,7,11,18,8
01502.png,8,8,7,10,10,8,8,8,3,8,8,8,8,4,8,8,8,4,10,8
01503.png,9,9,9,9,10,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9
01504.png,7,7,7,8,10,7,7,3,7,7,7,7,7,7,7,7,7,7,7,8
01505.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01506.png,1,1,2,7,7,1,1,5,1,4,1,1,1,41,38,1,1,1,1,1
01507.png,5,5,5,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8
01508.png,38,38,38,3,3,38,38,11,38,38,38,38,38,38,38,38,38,11,18,38
01509.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15
01510.png,5,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8
01511.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
01512.png,18,18,25,18,18,11,27,18,25,18,18,25,12,25,12,18,18,11,18,18
01513.png,13,13,13,13,10,13,13,13,13,13,13,13,12,13,13,13,13,13,13,13
01514.png,30,30,11,10,8,30,30,11,30,30,30,30,30,30,30,30,30,30,15,30
01515.png,1,18,1,1,13,1,1,1,1,1,1,1,1,1,13,1,1,1,1,15
01516.png,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
01517.png,42,42,42,10,42,42,42,13,42,42,42,42,42,41,42,42,42,41,12,42
01518.png,16,16,16,16,10,16,16,9,16,42,16,16,16,16,16,16,10,16,16,16
01519.png,0,0,10,4,9,0,0,0,0,1,0,2,2,41,41,1,0,0,1,0
01520.png,8,8,8,8,17,8,8,8,1,8,7,8,4,4,2,8,8,8,17,8
01521.png,8,8,3,8,8,8,8,4,8,8,8,8,8,8,8,8,8,1,1,1
01522.png,17,17,17,10,17,17,17,17,17,17,17,13,13,13,41,17,17,13,17,17
01523.png,13,13,11,13,41,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
01524.png,30,30,30,26,30,25,30,19,30,30,30,30,30,30,30,28,30,18,18,13
01525.png,18,24,26,19,26,11,18,18,18,18,18,18,18,18,18,24,18,24,24,18
01526.png,38,38,40,15,13,38,38,38,38,9,15,13,41,42,13,38,15,15,9,13
01527.png,2,2,2,2,1,0,0,1,2,2,1,2,13,25,13,2,2,2,2,1
